0	:invoke	:read	nil
0	:ok	:read	[]
0	:invoke	:read	nil
0	:ok	:read	[]
0	:invoke	:broadcast	0
0	:ok	:broadcast	0
0	:invoke	:read	nil
0	:ok	:read	[0]
0	:invoke	:broadcast	1
0	:ok	:broadcast	1
0	:invoke	:broadcast	2
0	:ok	:broadcast	2
0	:invoke	:read	nil
0	:ok	:read	[0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[2 0 1]
0	:invoke	:broadcast	3
0	:ok	:broadcast	3
0	:invoke	:broadcast	4
0	:ok	:broadcast	4
0	:invoke	:broadcast	5
0	:ok	:broadcast	5
0	:invoke	:broadcast	6
0	:ok	:broadcast	6
0	:invoke	:read	nil
0	:ok	:read	[0 1 2 3 4 5 6]
0	:invoke	:broadcast	7
0	:ok	:broadcast	7
0	:invoke	:read	nil
0	:ok	:read	[0 1 2 3 4 5 6 7]
0	:invoke	:broadcast	8
0	:ok	:broadcast	8
0	:invoke	:broadcast	9
0	:ok	:broadcast	9
0	:invoke	:broadcast	10
0	:ok	:broadcast	10
0	:invoke	:read	nil
0	:ok	:read	[10 1 8 9 4 5 6 7 0 2 3]
0	:invoke	:broadcast	11
0	:ok	:broadcast	11
0	:invoke	:read	nil
0	:ok	:read	[1 8 9 10 7 11 0 2 3 4 5 6]
0	:invoke	:broadcast	12
0	:ok	:broadcast	12
0	:invoke	:read	nil
0	:ok	:read	[12 1 8 9 10 5 6 7 11 0 2 3 4]
0	:invoke	:read	nil
0	:ok	:read	[2 3 4 5 6 7 11 0 8 9 10 12 1]
0	:invoke	:broadcast	13
0	:ok	:broadcast	13
0	:invoke	:read	nil
0	:ok	:read	[3 4 6 0 9 10 12 13 1 5 7 11 2 8]
0	:invoke	:read	nil
0	:ok	:read	[0 3 4 6 1 9 10 12 13 2 5 7 11 8]
0	:invoke	:broadcast	14
0	:ok	:broadcast	14
0	:invoke	:read	nil
0	:ok	:read	[10 12 13 1 9 7 11 2 5 8 14 4 6 0 3]
0	:invoke	:broadcast	15
0	:ok	:broadcast	15
0	:invoke	:broadcast	16
0	:ok	:broadcast	16
0	:invoke	:read	nil
0	:ok	:read	[1 9 10 12 13 2 5 7 11 15 16 8 14 0 3 4 6]
0	:invoke	:broadcast	17
0	:ok	:broadcast	17
0	:invoke	:read	nil
0	:ok	:read	[4 6 0 3 10 12 13 1 9 7 11 15 16 17 2 5 8 14]
0	:invoke	:broadcast	18
0	:ok	:broadcast	18
0	:invoke	:read	nil
0	:ok	:read	[0 3 4 6 1 9 10 12 13 2 5 7 11 15 16 17 8 14 18]
0	:invoke	:broadcast	19
0	:ok	:broadcast	19
0	:invoke	:broadcast	20
0	:ok	:broadcast	20
0	:invoke	:broadcast	21
0	:ok	:broadcast	21
0	:invoke	:read	nil
0	:ok	:read	[1 9 10 12 13 19 20 2 5 7 11 15 16 17 21 8 14 18 0 3 4 6]
0	:invoke	:broadcast	22
0	:ok	:broadcast	22
0	:invoke	:broadcast	23
0	:ok	:broadcast	23
0	:invoke	:read	nil
0	:ok	:read	[6 22 0 3 4 12 13 19 20 23 1 9 10 11 15 16 17 21 2 5 7 8 14 18]
0	:invoke	:read	nil
0	:ok	:read	[10 12 13 19 20 23 1 9 7 11 15 16 17 21 2 5 18 8 14 4 6 22 0 3]
0	:invoke	:read	nil
0	:ok	:read	[22 0 3 4 6 13 19 20 23 1 9 10 12 15 16 17 21 2 5 7 11 8 14 18]
0	:invoke	:broadcast	24
0	:ok	:broadcast	24
0	:invoke	:broadcast	25
0	:ok	:broadcast	25
0	:invoke	:broadcast	26
0	:ok	:broadcast	26
0	:invoke	:broadcast	27
0	:ok	:broadcast	27
0	:invoke	:read	nil
0	:ok	:read	[2 7 15 24 26 8 18 0 25 27 1 10 12 20 23 5 11 16 17 21 14 3 4 6 22 9 13 19]
0	:invoke	:broadcast	28
0	:ok	:broadcast	28
0	:invoke	:broadcast	29
0	:ok	:broadcast	29
0	:invoke	:broadcast	30
0	:ok	:broadcast	30
0	:invoke	:read	nil
